Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
24620121,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,70.8,70.77222,,,,2020-12-04T17:02:35.993+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620125,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,71.4,71.38432,,,,2020-12-04T17:02:36.187+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620129,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,71.8,71.83131,,,,2020-12-04T17:02:36.297+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620133,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,72.1,72.07236,,,,2020-12-04T17:02:36.377+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620137,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,75.7,75.66858,,,,2020-12-04T17:02:36.517+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620141,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,76.7,76.65556,,,,2020-12-04T17:02:36.687+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620145,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,77.3,77.31888,,,,2020-12-04T17:02:36.78+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620149,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,77.9,77.92856,,,,2020-12-04T17:02:36.89+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620153,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,73.3,73.25869,,,,2020-12-04T17:02:37.017+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620157,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,74.1,74.05313,,,,2020-12-04T17:02:37.127+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620161,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,74.6,74.61766,,,,2020-12-04T17:02:37.22+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620165,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,75.0,75.03769,,,,2020-12-04T17:02:37.313+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620169,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,75.5,75.48594,,,,2020-12-04T17:02:37.453+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620173,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,78.7,78.74343,,,,2020-12-04T17:02:37.61+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620177,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,79.7,79.66799,,,,2020-12-04T17:02:37.71+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620181,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,80.4,80.39664,,,,2020-12-04T17:02:37.837+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620185,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,80.4,80.39158,,,,2020-12-04T17:02:37.917+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620189,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,82.5,82.49984,,,,2020-12-04T17:02:38.01+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620193,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,82.8,82.81586,,,,2020-12-04T17:02:38.12+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620197,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,83.1,83.14901,,,,2020-12-04T17:02:38.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620201,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,78.0,78.01108,,,,2020-12-04T17:02:38.387+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620205,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,80.7,80.68311,,,,2020-12-04T17:02:38.51+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620209,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,81.3,81.28043,,,,2020-12-04T17:02:38.62+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620213,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,81.8,81.79341,,,,2020-12-04T17:02:38.713+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620217,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,75.9,75.85964,,,,2020-12-04T17:02:38.793+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620221,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,78.8,78.82689,,,,2020-12-04T17:02:38.903+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620225,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,80.3,80.26122,,,,2020-12-04T17:02:39.013+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620229,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,81.1,81.07995,,,,2020-12-04T17:02:39.107+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620233,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,81.2,81.15433,,,,2020-12-04T17:02:39.2+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620237,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,82.9,82.85048,,,,2020-12-04T17:02:39.28+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620241,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,83.7,83.70757,,,,2020-12-04T17:02:39.373+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620245,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,84.1,84.12942,,,,2020-12-04T17:02:39.47+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620249,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,78.5,78.53192,,,,2020-12-04T17:02:39.563+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620253,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,80.9,80.8722,,,,2020-12-04T17:02:39.707+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620257,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,82.0,82.00599,,,,2020-12-04T17:02:39.8+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620261,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,82.6,82.61812,,,,2020-12-04T17:02:39.927+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620265,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,MLE,2000,,,,,,,63.9,63.86727,,,,2020-12-04T17:02:40.023+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620269,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,MLE,2010,,,,,,,67.5,67.51768,,,,2020-12-04T17:02:40.133+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620273,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,MLE,2015,,,,,,,67.3,67.32189,,,,2020-12-04T17:02:40.26+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620277,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,MLE,2019,,,,,,,68.9,68.87744,,,,2020-12-04T17:02:40.37+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620281,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,FMLE,2000,,,,,,,66.6,66.57282,,,,2020-12-04T17:02:40.467+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620285,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,FMLE,2010,,,,,,,70.9,70.91686,,,,2020-12-04T17:02:40.607+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620289,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,FMLE,2015,,,,,,,71.4,71.39408,,,,2020-12-04T17:02:40.75+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620293,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,FMLE,2019,,,,,,,72.7,72.74822,,,,2020-12-04T17:02:40.843+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620297,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,BTSX,2000,,,,,,,65.3,65.25922,,,,2020-12-04T17:02:40.937+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620301,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,BTSX,2010,,,,,,,69.2,69.18102,,,,2020-12-04T17:02:41.047+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620305,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,BTSX,2015,,,,,,,69.4,69.4259,,,,2020-12-04T17:02:41.14+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620309,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,BTSX,2019,,,,,,,70.9,70.88377,,,,2020-12-04T17:02:41.22+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620313,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,MLE,2000,,,,,,,76.0,75.9971,,,,2020-12-04T17:02:41.31+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620317,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,MLE,2010,,,,,,,79.1,79.12289,,,,2020-12-04T17:02:41.437+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620321,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,MLE,2015,,,,,,,79.7,79.73185,,,,2020-12-04T17:02:41.517+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620325,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,MLE,2019,,,,,,,80.4,80.36292,,,,2020-12-04T17:02:41.703+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620329,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,FMLE,2000,,,,,,,81.1,81.05739,,,,2020-12-04T17:02:41.827+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620333,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,FMLE,2010,,,,,,,82.7,82.70528,,,,2020-12-04T17:02:41.92+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620337,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,FMLE,2015,,,,,,,82.9,82.8511,,,,2020-12-04T17:02:42.033+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620341,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,FMLE,2019,,,,,,,83.5,83.51994,,,,2020-12-04T17:02:42.143+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620345,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,BTSX,2000,,,,,,,78.6,78.57108,,,,2020-12-04T17:02:42.253+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620349,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,BTSX,2010,,,,,,,80.9,80.93715,,,,2020-12-04T17:02:42.44+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620353,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,BTSX,2015,,,,,,,81.3,81.31198,,,,2020-12-04T17:02:42.613+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620357,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,BTSX,2019,,,,,,,82.0,81.96268,,,,2020-12-04T17:02:42.71+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620361,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2000,,,,,,,67.3,67.26381,,,,2020-12-04T17:02:42.803+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620365,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2010,,,,,,,69.0,68.97169,,,,2020-12-04T17:02:42.913+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620369,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2015,,,,,,,71.4,71.40276,,,,2020-12-04T17:02:43.137+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620373,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2019,,,,,,,73.0,72.9706,,,,2020-12-04T17:02:43.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620377,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2000,,,,,,,71.5,71.52737,,,,2020-12-04T17:02:43.387+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620381,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2010,,,,,,,72.5,72.54832,,,,2020-12-04T17:02:43.497+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620385,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2015,,,,,,,74.1,74.08579,,,,2020-12-04T17:02:43.59+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620389,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2019,,,,,,,75.3,75.26434,,,,2020-12-04T17:02:43.67+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620393,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2000,,,,,,,69.1,69.07159,,,,2020-12-04T17:02:43.78+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620397,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2010,,,,,,,70.4,70.36497,,,,2020-12-04T17:02:43.887+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620401,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2015,,,,,,,72.5,72.52431,,,,2020-12-04T17:02:44+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620405,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2019,,,,,,,73.9,73.89786,,,,2020-12-04T17:02:44.093+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620409,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2000,,,,,,,59.3,59.321,,,,2020-12-04T17:02:44.19+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620413,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2010,,,,,,,61.5,61.52513,,,,2020-12-04T17:02:44.343+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620417,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2015,,,,,,,63.1,63.12226,,,,2020-12-04T17:02:44.423+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620421,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2019,,,,,,,64.6,64.59088,,,,2020-12-04T17:02:44.52+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620425,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2000,,,,,,,61.0,60.98538,,,,2020-12-04T17:02:44.66+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620429,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2010,,,,,,,63.9,63.8964,,,,2020-12-04T17:02:44.77+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620433,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2015,,,,,,,65.4,65.36355,,,,2020-12-04T17:02:44.863+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620437,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2019,,,,,,,66.7,66.72388,,,,2020-12-04T17:02:44.957+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620441,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2000,,,,,,,60.1,60.0836,,,,2020-12-04T17:02:45.05+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620445,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2010,,,,,,,62.6,62.64254,,,,2020-12-04T17:02:45.16+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620449,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2015,,,,,,,64.2,64.18282,,,,2020-12-04T17:02:45.253+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620453,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2019,,,,,,,65.6,65.60827,,,,2020-12-04T17:02:45.347+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620457,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,74.6,74.59988,,,,2020-12-04T17:02:45.44+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620461,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,74.6,74.6337,,,,2020-12-04T17:02:45.567+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620465,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,76.2,76.16512,,,,2020-12-04T17:02:45.707+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620469,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,76.6,76.64988,,,,2020-12-04T17:02:45.803+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620473,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,80.1,80.075,,,,2020-12-04T17:02:45.88+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620477,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,80.6,80.64902,,,,2020-12-04T17:02:45.99+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620481,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,81.4,81.38107,,,,2020-12-04T17:02:46.083+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620485,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,82.1,82.05693,,,,2020-12-04T17:02:46.21+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620489,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,77.2,77.23182,,,,2020-12-04T17:02:46.287+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620493,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,77.5,77.53473,,,,2020-12-04T17:02:46.383+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620497,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,78.7,78.71516,,,,2020-12-04T17:02:46.54+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620501,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,79.3,79.29353,,,,2020-12-04T17:02:46.65+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620505,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,72.9,72.86416,,,,2020-12-04T17:02:46.773+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620509,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,75.6,75.61166,,,,2020-12-04T17:02:46.883+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620513,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,77.6,77.55082,,,,2020-12-04T17:02:47.007+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620517,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,78.5,78.4557,,,,2020-12-04T17:02:47.117+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620521,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,75.9,75.93781,,,,2020-12-04T17:02:47.227+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620525,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,78.9,78.91058,,,,2020-12-04T17:02:47.323+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620529,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,80.6,80.55713,,,,2020-12-04T17:02:47.463+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620533,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,81.3,81.33572,,,,2020-12-04T17:02:47.543+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620537,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,74.4,74.42262,,,,2020-12-04T17:02:47.653+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24620541,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,77.3,77.28428,,,,2020-12-04T17:02:47.747+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24620545,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,79.1,79.07546,,,,2020-12-04T17:02:47.823+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24620549,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,79.9,79.89777,,,,2020-12-04T17:02:47.933+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24620553,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,MLE,2000,,,,,,,65.5,65.4696,,,,2020-12-04T17:02:48.027+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
